Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
42,2007-12-05,47.28106689453125,47.44998515414579,45.45370798732882,45.54584219033625,27725290
43,2007-12-06,46.40579605102539,49.03166759635028,45.806911020755486,48.309935529649344,24104710
44,2007-12-07,46.20616149902344,47.35786019049001,45.37694094051362,46.69755377383121,11742386
45,2007-12-10,46.25223159790039,46.820399605385205,45.653346627402044,46.65148546784811,8330010
46,2007-12-11,46.0372428894043,46.927888957922036,45.80690317346472,46.66683644674189,11685950
47,2007-12-12,46.00652313232422,46.42113539139043,45.14658998917461,45.453709563953154,16342131
48,2007-12-13,45.23872756958008,46.68219134493263,45.06981345708348,46.06795214956153,14620172
49,2007-12-14,44.79339599609375,45.499773467761344,44.56305633120605,45.08516123784838,10991851
50,2007-12-17,42.090755462646484,45.300157212101766,41.4611577316632,45.05445901260468,19355678
51,2007-12-18,41.90646743774414,43.30385955204663,40.60120951087314,41.614702234919456,21607783
52,2007-12-19,41.138671875,43.626340951554525,40.785485241453905,43.25779584185189,19526912
53,2007-12-20,40.72405242919922,42.0139559183003,40.5397799071027,41.67612365538577,17105204
54,2007-12-24,41.9678955078125,42.62820166529412,41.00046565424558,41.33829797092171,16711519
55,2007-12-26,43.24245071411133,43.76455570280021,42.198244902309774,42.198244902309774,20930094
56,2007-12-27,43.549564361572266,44.74732981034145,43.181019223993,44.13309069142642,44565277
57,2007-12-28,43.88740158081055,44.07167417005115,42.99675142707695,43.457430817390424,18354518
58,2007-12-31,44.20986557006836,44.47091799913188,43.67240640193912,44.22522404564571,11982308
59,2008-01-01,45.02374267578125,45.43835497029173,44.02560397242232,44.4402162669328,16687746
60,2008-01-02,44.778038024902344,45.36156429514377,44.11773187264033,45.02373198113815,13437280
61,2008-01-03,46.62076187133789,46.80503444769748,43.964178406012515,44.501637657142105,31815218
62,2008-01-04,46.375064849853516,47.91066260989083,46.067945297846045,47.2964235058759,28011310
63,2008-01-07,45.99116134643555,47.05072120790181,45.49976927352395,46.08329553766735,15858063
64,2008-01-08,44.42484664916992,46.68217577225287,43.88738753251088,46.03722399914706,13282666
65,2008-01-09,43.71849060058594,44.670562332560316,43.61099789179295,44.47093539656007,13113527
66,2008-01-10,42.67427062988281,45.14658545806317,42.3825053968957,43.918107282244485,18023003
67,2008-01-11,43.3192253112793,43.733837555589446,41.614709232576615,43.257799732279395,11629440
68,2008-01-14,43.97951889038086,44.44019810364555,42.70497390013013,43.39599272002716,10264240
69,2008-01-15,42.643550872802734,44.870167202560765,42.29036428809399,44.685898838764714,11558334
70,2008-01-16,41.76827621459961,42.689635064969764,40.70871603601978,42.336448338776485,14834065
71,2008-01-17,42.88924789428711,43.84131913424129,41.031172504175395,41.92181818068429,16169395
72,2008-01-18,40.89298629760742,42.58214409322866,40.53979542606205,42.53607282088715,13254156
73,2008-01-21,33.93671798706055,40.53978819160406,29.56026239661027,40.53978819160406,33202389
74,2008-01-22,30.527687072753906,32.24755717768405,24.24709136927037,30.58911055876123,58755707
75,2008-01-23,33.93671798706055,35.24197605074938,31.0190823152855,31.0190823152855,28425991
76,2008-01-24,34.01350021362305,36.4243896361504,32.4011224945894,35.76408340337557,29911930
77,2008-01-25,35.76408767700195,35.93300179199767,34.32062388029307,35.62588218976822,12550722
78,2008-01-28,36.147987365722656,36.42439417603566,32.401126533020246,35.272695661751264,13601109
79,2008-01-29,35.54909896850586,36.76222295022257,35.011639714809355,36.240118008972786,7679877
80,2008-01-30,33.58353042602539,35.779434275320774,33.13820543259315,35.62587450732004,9016102
81,2008-01-31,31.38762092590332,34.028849468384976,31.01907794115382,33.936713201500744,41538563
82,2008-02-01,32.47789764404297,32.708237284559935,31.63331896214741,31.92508209024473,9089201
83,2008-02-04,34.15170669555664,34.550962583474416,33.09214451504303,33.09214451504303,12009385
84,2008-02-05,35.21126937866211,35.671948775268625,33.47604448455944,34.213130686014644,14593303
85,2008-02-06,34.90414810180664,35.318760371922174,32.95393999966298,34.2438418315509,12429218
86,2008-02-07,33.26105499267578,35.610520727796235,33.04607173082633,34.428109663442704,11300078
87,2008-02-08,32.401119232177734,33.752444351333004,31.802234473464182,33.47603760330186,13514197
88,2008-02-11,30.113073348999023,32.86179451367371,29.79059746055696,32.86179451367371,15133331
89,2008-02-12,29.575613021850586,31.218703097017244,29.329917017696605,31.01907626520999,10237627
90,2008-02-13,29.145654678344727,30.48162355759024,28.546771933663088,30.097724095257412,10395753
91,2008-02-14,31.694747924804688,32.01722389379174,29.790604901371783,29.790604901371783,12514003
92,2008-02-15,32.60074234008789,32.86179474753865,30.727312561739538,31.57189118459066,12080990
93,2008-02-18,32.41647720336914,33.33783799402385,32.14007042412424,33.33783799402385,6977153
94,2008-02-19,32.06329345703125,33.076788544706496,31.817597362626937,33.0000086453794,7226542
95,2008-02-20,31.2647762298584,31.771524726899855,30.911589587534596,31.75616833314932,5604999
96,2008-02-21,31.479761123657227,32.01722031767564,31.09586169935837,31.77152426956683,3874365
97,2008-02-22,31.08050537109375,31.28013223903328,30.11307757015655,30.435553503802282,2691220
98,2008-02-25,31.341564178466797,31.725463707050142,30.589121519001083,31.449056879585427,6270186
99,2008-02-26,31.464414596557617,31.909737651828596,31.31085477868567,31.633330812774425,7139423
100,2008-02-27,33.307125091552734,34.950213532029665,31.925087034417515,31.925087034417515,43223132
101,2008-02-28,34.243831634521484,34.50488403541998,33.16891341423626,33.629592651501355,35763847
102,2008-02-29,33.75244140625,34.70451271357306,33.19962795842367,34.02885021295063,16477462
103,2008-03-03,32.33970260620117,33.41462335750293,31.971159479268458,32.278279098843754,10049153
104,2008-03-04,31.51046371459961,32.677518080531975,30.711954367331145,32.554671129502104,11485198
105,2008-03-05,32.09400177001953,32.247561547238995,30.742674480815563,31.664033144132357,8581053
106,2008-03-07,30.450916290283203,31.633327600959184,29.176368681681225,31.633327600959184,14251925
107,2008-03-10,30.342876434326172,30.558949350498967,28.598856783298967,30.497214530641653,11713659
108,2008-03-11,32.843143463134766,33.15181955267516,29.38597167895115,30.09592501021908,19665129
109,2008-03-12,32.00973129272461,33.954391856325984,31.701055079243265,33.73831892555795,12262350
110,2008-03-13,27.611095428466797,31.484984738324226,26.85483906189931,31.17630849945221,47000084
111,2008-03-14,29.50943946838379,29.632909059293283,27.811721079988537,28.38277055462443,35798540
112,2008-03-17,28.35190200805664,28.953819880480427,27.74998413563285,28.953819880480427,19211273
113,2008-03-18,28.598857879638672,29.154475466342944,27.842599504026047,28.305613810722193,12632937
114,2008-03-19,28.768630981445312,32.04059758041071,28.583424416467565,29.941598915155915,16449023
115,2008-03-24,29.046432495117188,29.84899131313647,28.413645976295534,29.84899131313647,11636914
116,2008-03-25,30.14222526550293,30.327429648387533,29.262497643434546,29.802680756865843,13232423
117,2008-03-26,29.957027435302734,30.682417234320077,29.632917055032344,29.941593208938592,11448313
118,2008-03-27,30.49721336364746,30.790457410101244,29.509450003694607,29.509450003694607,17425122
119,2008-03-28,30.55894660949707,30.79045582654935,29.756389836648978,30.63611565073309,11599511
120,2008-03-31,30.342876434326172,30.697855311858426,29.941596965237032,30.558949350498967,9914705
121,2008-04-01,30.404600143432617,30.836747911202885,30.018755043643253,30.55893818334836,6034588
122,2008-04-02,30.89848518371582,31.793647142942945,30.558940631363498,30.558940631363498,6087024
123,2008-04-03,30.65154457092285,31.114558738176967,30.404603263051882,30.9756549066695,3883474
124,2008-04-04,30.49721336364746,30.852192227596237,29.910729457428545,30.852192227596237,5906537
125,2008-04-07,30.373746871948242,30.682423084711537,30.018767971263735,30.54351920763696,4088729
126,2008-04-08,29.60205078125,30.389175394655936,29.385977891559627,30.327438489020842,5753811
127,2008-04-09,29.679214477539062,29.941587905883047,29.339669931042412,29.694648701169598,3776374
128,2008-04-10,30.26569938659668,30.481772245658938,29.524877557427832,29.632912940287035,7075297
129,2008-04-11,30.404600143432617,30.713276223264106,30.095924063601128,30.55893818334836,4012660
130,2008-04-15,30.86762809753418,31.02196619615496,29.694658129347346,30.219407245989117,6362785
131,2008-04-16,30.450912475585938,31.392375236531706,30.327440748461076,31.17630233074357,4725794
132,2008-04-17,31.62388801574707,32.34927590706518,30.574387567865916,30.91393226139843,14831167
133,2008-04-21,32.133201599121094,32.68881921343986,31.793659013341827,32.1023352331473,7639361
134,2008-04-22,32.6579475402832,33.02836064227343,31.793655884557694,32.10233207398663,8814769
135,2008-04-23,32.68882369995117,33.07466902766493,32.256677770249716,32.719692163506224,5265604
136,2008-04-24,31.531282424926758,33.09009770594394,31.25347467293517,33.028362882539646,8801780
137,2008-04-25,31.79365348815918,32.24123351042659,31.361505599524534,32.10232965432211,4095990
138,2008-04-28,31.9171199798584,32.53447225149901,31.79365036286788,31.824516720443498,4708244
139,2008-04-29,32.364707946777344,32.67338415878884,31.947996316568535,32.10233442257429,6497143
140,2008-04-30,32.58077621459961,32.997489878526245,32.41100599696099,32.68881371068259,6331377
141,2008-05-02,32.8740234375,33.800052030855554,32.81228652326741,33.07466212872259,5658418
142,2008-05-05,32.71969223022461,33.491382887225676,32.50361717158841,33.30617629220747,7642293
143,2008-05-06,32.44186019897461,33.09008074583981,32.25665582368702,32.4572944202511,5061166
144,2008-05-07,31.978853225708008,32.627073916592984,31.484972688535386,32.411001050745966,4303106
145,2008-05-08,31.59300422668457,31.91711453264966,31.40779983280714,31.73190804542856,3642073
146,2008-05-09,31.407814025878906,32.225805178507905,30.929365462135035,31.176306858907154,8621761
147,2008-05-12,31.407814025878906,31.63932119285065,30.71329043161905,31.407814025878903,4890395
148,2008-05-13,31.500417709350586,31.73192489463217,31.238044155371657,31.546720402413765,5056766
149,2008-05-14,31.54670524597168,31.716477518947634,30.86761824741163,30.86761824741163,2982486
150,2008-05-15,31.562152862548828,31.917129689392343,30.867631345672226,30.867631345672226,2646760
151,2008-05-16,31.809091567993164,31.901694853821596,31.423246288161888,31.793659431475607,4422288
152,2008-05-20,31.747346878051758,31.870818585242123,31.423236525025004,31.484973425292168,3464912
153,2008-05-21,31.947999954223633,32.41101432496051,31.02197121274988,31.02197121274988,3419088
154,2008-05-22,31.515840530395508,31.6701785980401,31.176298037583813,31.176298037583813,3558000
155,2008-05-23,30.991092681884766,31.762783049062204,30.86762306047401,31.330637280780476,4417028
156,2008-05-26,30.75958824157715,30.944794783112776,29.324242778036705,29.324242778036705,2605807
157,2008-05-27,29.83355712890625,31.14543075301062,29.694653281493434,30.805886154140087,3316550
158,2008-05-28,30.929357528686523,31.114561958751814,29.416843169760945,29.941592194962038,4505700
159,2008-05-29,31.438684463500977,31.793663421501503,30.528089907490735,31.25347996194603,11026212
160,2008-05-30,30.435474395751953,31.639312592789725,30.312004777599178,31.515840881292906,4023430
161,2008-06-02,29.1390323638916,30.867619419830636,28.70688455323492,30.250265105557684,4431595
162,2008-06-03,28.058670043945312,29.01556486906654,27.796294474685535,28.70688871386405,6240766
163,2008-06-04,27.194368362426758,28.228431921073835,27.02459610851648,27.93519007887074,5762089
164,2008-06-05,27.148082733154297,27.348723556718483,26.237488191371,27.163516964712286,9721099
165,2008-06-06,26.85483169555664,27.98150091439834,26.468986502804857,27.009169772657355,6317089
166,2008-06-09,26.484424591064453,27.132645446746764,25.311454615391177,26.546159412237902,6500809
167,2008-06-10,26.299209594726562,26.51528453951138,25.69729161808945,26.237474793363944,6717902
168,2008-06-11,26.422683715820312,26.85482945836393,26.23747720139078,26.546153329877356,2586175
169,2008-06-12,26.607891082763672,26.7622291640943,25.31145161825526,26.083142024908387,3244212
170,2008-06-13,26.438125610351562,26.82397088288967,26.16031575811738,26.56159526022593,4248430
171,2008-06-16,27.364151000976562,27.780862589613676,26.57702632020291,26.669629593237048,4354615
172,2008-06-17,28.18213653564453,28.398209401596347,26.88569724658971,27.749990803740896,4736084
173,2008-06-18,28.151269912719727,28.76862428789177,28.08953510320574,28.08953510320574,5055019
174,2008-06-19,27.549352645874023,28.089535907949347,27.101772647394714,27.59565532434409,4221271
175,2008-06-20,26.91657257080078,27.888903931563547,26.561595750846756,27.78086641591948,3837789
176,2008-06-23,25.97510528564453,26.79309839647956,25.71273179576271,26.700495126320693,4516050
177,2008-06-24,25.172542572021484,26.36094639050292,24.910167050535314,25.97509917341112,5238203
178,2008-06-25,24.478023529052734,24.98733830041731,23.922406082708868,24.694096398924252,3933879
179,2008-06-26,25.867074966430664,26.978310240090966,24.616935806898997,24.616935806898997,18253250
180,2008-06-27,24.724966049194336,25.55839337640348,24.586062192440888,25.00277585604546,6821283
181,2008-06-30,24.23109245300293,24.941048262727026,23.53657087479683,24.70954106999166,4596315
182,2008-07-01,22.517932891845703,24.231086086651274,21.653639180711473,24.231086086651274,6202295
183,2008-07-02,23.505693435668945,23.752634765623107,21.80797467058215,22.53336443482049,5245963
184,2008-07-03,22.88833999633789,23.505692243233202,22.224687168263006,23.3050536003298,4726793
185,2008-07-04,23.197017669677734,23.644597659912783,22.37902672522554,22.533364797261353,4862814
186,2008-07-07,23.706335067749023,24.663232056563487,23.505696389454524,23.505696389454524,5528014
187,2008-07-08,24.400863647460938,25.00278190115224,21.916017385447248,21.916017385447248,8354280
188,2008-07-09,26.098575592041016,26.206610990235223,24.72496502824255,24.72496502824255,6860769
189,2008-07-10,27.240676879882812,27.56478726036289,25.373185728872965,26.098575528359614,7216175
190,2008-07-11,25.944236755371094,27.84259421486297,25.74359600457778,27.50305171046089,6040791
191,2008-07-14,25.959665298461914,26.885695701238657,25.311446737865136,25.311446737865136,5942149
192,2008-07-15,24.879302978515625,25.589258549731927,24.694098542553203,25.311450849116223,3693378
193,2008-07-16,24.200218200683594,25.31145329731671,23.78350451611009,24.87930538491746,6973872
194,2008-07-17,25.43492317199707,25.620129720955944,24.6941011628503,24.6941011628503,5038238
195,2008-07-18,26.85483169555664,27.070904584828813,25.14167862106989,25.897934780194557,5983177
196,2008-07-21,28.36734390258789,28.53711619287369,26.870263833718575,27.31784380385823,8754188
197,2008-07-22,29.52488899230957,29.787262532307253,28.120411724440192,28.36735312758393,12631056
198,2008-07-23,31.60845375061035,32.22580621573866,30.281145531915545,30.836763169199962,12798869
199,2008-07-24,30.49721336364746,32.194932358153544,28.59885568894657,28.59885568894657,10764301
200,2008-07-25,30.55894660949707,31.546712011993513,29.401410990956748,30.173101403316963,10710381
201,2008-07-28,30.312002182006836,31.160861490816156,29.972457621145562,30.558941397167185,5533881
202,2008-07-29,29.092731475830078,30.095928896374843,28.861224378781287,29.63291470227726,5145929
203,2008-07-30,30.312002182006836,30.558941397167185,29.355105396556965,29.355105396556965,7354746
204,2008-07-31,29.247072219848633,30.836755687887358,28.861227022753436,30.836755687887358,6006517
205,2008-08-01,30.09592628479004,30.21939798184148,27.78085551519322,28.784052848685175,4699412
206,2008-08-04,30.281137466430664,30.836754955724455,29.494012864376472,29.494012864376472,4301346
207,2008-08-05,31.639310836791992,31.870817927987723,30.095928135476544,30.40460425707085,9161115
208,2008-08-06,30.836753845214844,32.765979715408555,30.620680966421954,32.765979715408555,8616591
209,2008-08-07,30.75958824157715,31.45410963231934,29.802691265883517,29.802691265883517,4809365
210,2008-08-08,30.234840393066406,30.991096630589233,30.126802890558423,30.4046106208013,4883824
211,2008-08-11,30.512643814086914,30.96022380219847,30.281136707131548,30.620681301337044,2714705
212,2008-08-12,29.987903594970703,30.86763169703271,29.756396420043295,30.71329148706976,5801276
213,2008-08-13,30.111366271972656,30.404608206913323,29.401410681407107,29.632917802677774,2754609
214,2008-08-14,29.385976791381836,30.25026831778524,29.324239888058106,29.941592174542862,2566362
215,2008-08-18,29.046432495117188,29.941592482386003,28.76862480068041,29.32424018955397,2963058
216,2008-08-19,28.506250381469727,29.1699032855269,27.91976442376545,29.000133072868678,2941144
217,2008-08-20,28.830354690551758,29.06186176085032,28.629713973620095,28.70688299705295,3319410
218,2008-08-21,28.521690368652344,29.000138930076112,28.182145688069124,28.70689484532488,4138486
219,2008-08-22,28.228439331054688,29.509446589239584,27.503051646068524,29.509446589239584,4139879
220,2008-08-25,28.53711700439453,28.922962178132863,28.336476258044172,28.922962178132863,2034227
221,2008-08-26,28.583423614501953,28.676026894392656,28.058674486247284,28.243878952684206,1489491
222,2008-08-27,28.012372970581055,28.93840162150824,27.85803486209319,28.737762917811846,4297168
223,2008-08-28,27.59565544128418,28.398212178047704,27.240676611552516,28.08953602698232,7382078
224,2008-08-29,28.737756729125977,28.8457942191394,27.96606635287045,28.089535975733686,2219080
225,2008-09-01,28.722206115722656,28.846611114789493,28.146828249332266,28.6755526591705,3417069
226,2008-09-02,30.23062515258789,30.355030140748898,28.67555014535967,28.924362230884288,5030404
227,2008-09-04,29.593040466308594,30.13731590012957,29.34422841757855,29.88850385139952,2813325
228,2008-09-05,28.939924240112305,29.26649009306738,28.613358387157227,29.235387779756078,3330688
229,2008-09-08,30.463891983032227,31.692399388387543,30.168426387863203,30.479441027659636,8377948
230,2008-09-09,30.57274627685547,30.821558414076794,29.872963327347197,30.46389241689823,3737279
231,2008-09-10,30.308374404907227,30.821547543200637,30.012908909741984,30.41722822647131,3847698
232,2008-09-11,29.49974250793457,30.16842306619112,29.266481553770273,30.16842306619112,2567354
233,2008-09-12,29.79520034790039,30.603839013668786,29.31312737827701,29.701895561972897,6093354
234,2008-09-15,27.913564682006836,29.157622993066404,27.073825743882146,28.706652277147832,6770268
235,2008-09-16,28.45783805847168,28.70665012386071,26.436243454639786,26.82501164768438,4654621
236,2008-09-17,27.726959228515625,28.86216167669272,27.369291172408516,28.86216167669272,4674190
237,2008-09-18,27.664751052856445,28.209026533546794,25.674258710012726,27.369287642322178,6603710
238,2008-09-19,29.3442440032959,29.49975135269709,27.99132921982419,28.31789507540737,9821730
239,2008-09-22,28.706645965576172,31.412473884577373,28.473385083538286,30.168413737839842,4162514
240,2008-09-23,28.36453628540039,29.00211661160767,27.835811908497764,28.364536285400387,6569683
241,2008-09-24,29.017663955688477,29.32867850237916,28.084620315616423,28.457837349804766,5730103
242,2008-09-25,28.115734100341797,29.2198366140032,27.447051286252353,29.09542947898032,10926783
243,2008-09-26,27.664751052856445,28.271231132987673,27.182680171606975,28.271231132987673,4967945
244,2008-09-29,26.63841438293457,28.457848957696886,26.1252389060504,28.457848957696886,7859964
245,2008-09-30,26.685062408447266,27.680308817711477,25.19219173994945,25.19219173994945,6616439
246,2008-10-01,27.571453094482422,27.83581425057549,26.48289983745406,27.027177520569662,3743739
247,2008-10-03,27.960220336914062,28.302335133885872,27.21378402595212,27.711408233260084,4681406
248,2008-10-06,27.384843826293945,27.99132190871058,26.82501709283133,27.64920709490772,5560277
249,2008-10-07,28.28678321838379,28.893263363795448,27.3692905883033,27.3692905883033,9928258
250,2008-10-08,28.069076538085938,28.302337509364143,26.15633530808291,27.338193426935998,9985473
251,2008-10-10,27.898019790649414,28.535600239959432,25.8297732281494,27.96022440752108,9025179
252,2008-10-13,28.45783805847168,28.675547824736167,27.8513600991626,28.037969675504982,6805621
253,2008-10-14,27.77361297607422,29.51529573318315,27.555903158736335,28.61335204820773,5099383
254,2008-10-15,27.540353775024414,28.13128076136681,27.244890281853216,27.61810743686963,5495022
255,2008-10-16,26.482898712158203,27.151581368645168,25.969725465098477,27.151581368645168,6651066
256,2008-10-17,24.49241065979004,27.21378891892122,24.134742537353773,27.027181389531254,5586092
257,2008-10-20,24.772321701049805,25.752019088152714,23.994785096620365,24.585714181508553,7922965
258,2008-10-21,24.974477767944336,26.28073859489189,24.259143805100813,25.02112911172,8047276
259,2008-10-22,23.606016159057617,24.912277197500888,23.372755184006927,24.72566968298212,5408099
260,2008-10-23,22.455259323120117,23.232795798790224,22.1131424301442,23.01508600744313,6641370
261,2008-10-24,19.547269821166992,22.082037597796457,19.282906606042594,21.77102304315714,9905588
262,2008-10-27,18.038846969604492,19.282905090376904,16.172759788445877,19.189600309478518,12878172
263,2008-10-29,20.418115615844727,21.708825465955737,18.660881719015563,20.526969469076537,13094201
264,2008-10-31,21.72437286376953,22.393055457474585,20.651373014803916,21.491111935333414,8097887
265,2008-11-03,22.39305877685547,22.98398570614056,21.615520124275978,22.952883400724353,4951148
266,2008-11-04,23.372751235961914,23.559360828162205,21.973185622067597,22.082039459848918,4515828
267,2008-11-05,22.51746368408203,24.50795849215885,22.08204195612639,24.50795849215885,6145587
268,2008-11-06,21.77103042602539,23.24835217074555,21.320059590708198,22.082045086134233,4896229
269,2008-11-07,23.46605110168457,24.165833761602617,21.460005789224432,21.615513046984,8250147
270,2008-11-10,23.99477767944336,24.53905313429955,23.46605337370925,24.19693629042328,3775177
271,2008-11-11,23.714872360229492,24.71011877516772,23.17059674636607,24.10364065584622,8900004
272,2008-11-12,22.719621658325195,24.228043344411287,22.439709355993017,24.228043344411287,5705390
273,2008-11-14,22.641862869262695,23.63711107218576,22.361950630442028,22.517457898498467,4038880
274,2008-11-17,23.574907302856445,24.3524457795592,21.460007961414963,24.3524457795592,5361538
275,2008-11-18,22.299753189086914,23.512709310607256,21.864331474518565,23.512709310607256,6392448
276,2008-11-19,21.755475997924805,23.092839127360428,21.475561607557744,22.393056315246717,5606729
277,2008-11-20,21.522218704223633,21.926536043421816,20.60472384120455,21.771028725513904,5080395
278,2008-11-21,22.89068031311035,23.6060143365454,20.837983047462437,21.382258613893026,8350092
279,2008-11-24,23.46605110168457,23.839268098467095,22.299746668487828,23.574904916594964,5420119
280,2008-11-25,22.89068031311035,23.994782598281535,22.704072812998692,23.714870293512643,5453771
281,2008-11-26,23.40385627746582,23.7615222436496,22.47081242564427,23.1394930091019,5246053
282,2008-11-27,23.40385627746582,23.40385627746582,23.40385627746582,23.40385627746582,0
283,2008-11-28,23.0306453704834,23.481618415832003,22.11315233987045,22.70408159171872,8464961
284,2008-12-01,22.84402847290039,24.383550334345156,22.75072367025467,23.481608830242944,5733003
285,2008-12-02,22.641862869262695,22.89067491999346,21.92652901436261,22.67296516655491,5879324
286,2008-12-03,23.326099395751953,23.621562819441266,22.159794742344744,22.859577534389068,6430656
287,2008-12-04,24.445756912231445,24.57016403958611,20.68247874810819,20.68247874810819,4648185
288,2008-12-05,24.150287628173828,25.316592303523816,23.34164887625013,23.34164887625013,5338962
289,2008-12-08,24.212501525878906,25.005589500483467,23.17060345737798,24.803430771891772,11709287
290,2008-12-10,23.823728561401367,25.347701695678342,23.481613693121133,25.347701695678342,11172070
291,2008-12-11,23.55937385559082,24.243605890008215,23.186154464814262,24.243605890008215,9867592
292,2008-12-12,22.828475952148438,23.092839192259852,22.330851774010238,22.983983244166296,9847702
293,2008-12-15,23.20169448852539,23.714869849940136,23.015086991904113,23.60601389500898,5741641
294,2008-12-16,24.08808708190918,24.383550535050343,22.082041190723686,23.326101720902138,9183505
295,2008-12-17,24.056983947753906,24.725666591480895,23.419403607159413,24.725666591480895,8720755
296,2008-12-18,24.772321701049805,25.036684990237024,23.512711980033504,23.512711980033504,12640018
297,2008-12-19,25.969728469848633,26.28074310628264,24.7412210777749,25.50320651519762,10050607
298,2008-12-22,25.985273361206055,26.20298313240243,25.08332986738895,25.08332986738895,6524631
299,2008-12-23,25.456552505493164,26.234089079818336,25.269944993176892,25.81422059520451,5151765
300,2008-12-24,25.02113151550293,25.798668047812907,20.993490590774993,20.993490590774993,13318746
301,2008-12-26,25.067781448364258,26.389593478658057,24.414652063623063,26.389593478658057,5480531
302,2008-12-29,25.59650993347168,25.798668592458995,24.570161267314287,25.34769781603915,3418418
303,2008-12-30,25.549850463867188,25.96972094507608,24.60125567575988,25.53429931471086,4868199
304,2008-12-31,25.860872268676758,26.249640560690423,25.285496462018315,26.249640560690423,4396180
305,2009-01-02,26.23408317565918,26.669504824808435,25.736461145606064,26.669504824808435,3976548
306,2009-01-05,25.643157958984375,26.669506492111932,25.316592229007068,26.669506492111932,4505326
